Date first seen,Proto,Src IP Addr,Dst IP Addr,Dst Pt,In Byte,Out Byte,External,pattern_instance,pattern
2023-07-27 19:41:47.566,UDP,172.16.1.3,172.16.0.2,53.0,     228,     453,False,0,-1
2023-07-27 19:41:47.568,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,53,0
2023-07-27 19:41:47.609,UDP,172.16.1.3,172.16.0.2,53.0,     228,     513,False,64,15
2023-07-27 19:41:47.609,TCP,172.16.1.3,65.9.86.64,443.0,    4647,    3585,True,0,-1
2023-07-27 19:41:47.758,UDP,172.16.1.3,172.16.0.2,53.0,     207,     399,False,0,-1
2023-07-27 19:41:48.794,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,53,0
2023-07-27 19:41:51.664,UDP,172.16.1.3,172.16.0.2,53.0,     243,     609,False,53,0
2023-07-27 19:41:51.685,TCP,172.16.1.3,23.217.242.156,443.0,    3504,   21927,True,0,-1
2023-07-27 19:41:51.880,TCP,172.16.1.3,193.51.224.22,80.0,    2094,    3477,True,56,7
2023-07-27 19:41:51.881,TCP,172.16.1.3,193.51.224.48,80.0,   31233,   2.8 M,True,65,19
2023-07-27 19:41:52.108,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,66,2
2023-07-27 19:41:52.645,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,64,15
2023-07-27 19:41:53.867,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,64,15
2023-07-27 19:41:54.168,TCP,172.16.1.2,185.54.150.27,443.0,     432,     276,True,0,-1
2023-07-27 19:41:54.192,UDP,172.16.1.2,172.16.0.2,53.0,     177,     258,False,67,29
2023-07-27 19:41:54.220,TCP,172.16.1.2,108.177.15.94,80.0,    1869,    4452,True,0,-1
2023-07-27 19:41:54.220,UDP,172.16.1.2,172.16.0.2,53.0,     177,     258,False,68,29
2023-07-27 19:41:54.222,UDP,172.16.1.2,172.16.0.2,53.0,     177,     294,False,69,29
2023-07-27 19:41:54.256,TCP,172.16.1.3,193.51.224.48,80.0,    1956,    3333,True,70,7
2023-07-27 19:41:54.256,TCP,172.16.1.3,193.51.224.22,80.0,    2094,    3477,True,70,7
2023-07-27 19:41:54.298,TCP,172.16.1.2,108.177.15.94,443.0,    8355,  224463,True,0,-1
2023-07-27 19:41:54.378,UDP,172.16.1.2,172.16.0.2,53.0,     177,     363,False,71,29
2023-07-27 19:41:54.471,UDP,172.16.1.2,172.16.1.1,53.0,     177,     330,False,54,3
2023-07-27 19:41:54.514,TCP,172.16.1.2,64.233.167.94,80.0,    8286,   14730,True,0,-1
2023-07-27 19:41:54.515,UDP,172.16.1.2,172.16.0.2,53.0,     201,     282,False,72,29
2023-07-27 19:41:54.517,UDP,172.16.1.2,172.16.0.2,53.0,     201,     318,False,73,29
2023-07-27 19:41:55.247,TCP,172.16.1.3,193.51.224.48,80.0,   28053,   2.8 M,True,65,19
2023-07-27 19:41:57.155,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,66,2
2023-07-27 19:41:57.713,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,74,5
2023-07-27 19:41:57.929,UDP,172.16.1.3,172.16.0.2,53.0,     240,     432,False,64,15
2023-07-27 19:41:57.938,TCP,172.16.1.3,95.140.239.0,80.0,   29991,   2.4 M,True,0,-1
2023-07-27 19:41:58.070,TCP,172.16.1.3,209.197.3.8,80.0,   40803,   2.8 M,True,60,21
2023-07-27 19:41:58.907,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,74,5
2023-07-27 19:41:59.437,UDP,172.16.1.2,108.177.15.94,443.0,   18486,   54939,True,0,-1
2023-07-27 19:41:59.636,UDP,172.16.1.2,172.16.0.2,53.0,     189,     270,False,75,29
2023-07-27 19:41:59.686,TCP,172.16.1.2,108.177.15.94,443.0,    5466,   20298,True,0,-1
2023-07-27 19:41:59.688,UDP,172.16.1.2,172.16.0.2,53.0,     189,     270,False,76,29
2023-07-27 19:41:59.701,UDP,172.16.1.2,172.16.0.2,53.0,     189,     306,False,77,29
2023-07-27 19:41:59.793,UDP,172.16.1.2,172.16.0.2,53.0,     183,     264,False,78,29
2023-07-27 19:41:59.833,UDP,172.16.1.2,108.177.15.94,443.0,    5757,   20676,True,79,14
2023-07-27 19:41:59.846,UDP,172.16.1.2,172.16.0.2,53.0,     405,     615,False,0,-1
2023-07-27 19:41:59.846,TCP,172.16.1.2,74.125.133.94,443.0,    7902,  253737,True,0,-1
2023-07-27 19:41:59.846,TCP,172.16.1.2,74.125.133.94,443.0,    3564,   16344,True,80,39
2023-07-27 19:41:59.850,UDP,172.16.1.2,172.16.0.2,53.0,     465,     894,False,81,28
2023-07-27 19:41:59.962,UDP,172.16.1.2,74.125.133.94,443.0,    5748,   20700,True,0,-1
2023-07-27 19:42:00.129,UDP,172.16.1.2,172.16.0.2,53.0,     183,     567,False,82,29
2023-07-27 19:42:00.183,UDP,172.16.1.2,172.16.0.2,53.0,     189,     510,False,83,29
2023-07-27 19:42:00.183,TCP,172.16.1.2,74.125.206.100,443.0,    7059,  146907,True,0,-1
2023-07-27 19:42:00.186,UDP,172.16.1.2,172.16.0.2,53.0,     189,     558,False,84,29
2023-07-27 19:42:00.317,UDP,172.16.1.2,74.125.206.100,443.0,    5763,   28449,True,0,-1
2023-07-27 19:42:02.235,TCP,172.16.1.2,172.17.0.2,25.0,    2502,    2406,False,66,2
2023-07-27 19:42:02.792,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,85,5
2023-07-27 19:42:03.968,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,85,5
2023-07-27 19:42:04.720,TCP,172.16.1.4,20.54.110.119,443.0,  103065,   59325,True,0,-1
2023-07-27 19:42:05.066,TCP,172.16.1.4,20.54.110.119,443.0,  106362,   60792,True,0,-1
2023-07-27 19:42:05.357,UDP,172.16.1.4,172.16.0.2,53.0,     234,     528,False,52,41
2023-07-27 19:42:05.360,TCP,172.16.1.4,20.54.25.4,443.0,    3486,   11229,True,0,-1
2023-07-27 19:42:05.521,UDP,172.16.1.4,172.16.0.2,53.0,     240,     603,False,0,-1
2023-07-27 19:42:05.543,TCP,172.16.1.4,23.65.202.147,443.0,    3522,   24537,True,0,-1
2023-07-27 19:42:05.722,UDP,172.16.1.4,172.16.0.2,53.0,     240,     603,False,0,-1
2023-07-27 19:42:05.725,TCP,172.16.1.4,23.65.202.147,443.0,    4116,   21480,True,0,-1
2023-07-27 19:42:05.835,UDP,172.16.1.4,172.16.0.2,53.0,     447,    1491,False,0,-1
2023-07-27 19:42:05.838,TCP,172.16.1.4,8.248.237.254,80.0,    1764,    3825,True,0,-1
2023-07-27 19:42:05.884,UDP,172.16.1.4,172.16.0.2,53.0,     240,     429,False,0,-1
2023-07-27 19:42:05.894,TCP,172.16.1.4,209.197.3.8,80.0,    2637,    2799,True,0,-1
2023-07-27 19:42:05.906,UDP,172.16.1.4,172.16.0.2,53.0,     207,     498,False,0,-1
2023-07-27 19:42:05.907,UDP,172.16.1.4,172.16.0.2,53.0,     216,     411,False,0,-1
2023-07-27 19:42:05.933,TCP,172.16.1.4,209.197.3.8,80.0,  133500,   8.4 M,True,0,-1
2023-07-27 19:42:06.086,TCP,172.16.1.4,23.65.202.147,443.0,    4116,   21480,True,0,-1
2023-07-27 19:42:06.199,TCP,172.16.1.4,8.248.237.254,80.0,    1764,    3834,True,0,-1
2023-07-27 19:42:06.238,TCP,172.16.1.4,193.51.224.48,80.0,    1953,    2976,True,0,-1
2023-07-27 19:42:06.239,TCP,172.16.1.4,193.51.224.22,80.0,    1953,    2976,True,0,-1
2023-07-27 19:42:06.317,TCP,172.16.1.4,193.51.224.48,80.0,    1953,    2976,True,0,-1
2023-07-27 19:42:06.318,TCP,172.16.1.4,193.51.224.22,80.0,    1953,    2976,True,86,40
2023-07-27 19:42:06.580,TCP,172.16.1.4,20.242.39.171,443.0,   17583,   14079,True,79,14
2023-07-27 19:42:07.068,UDP,172.16.1.4,172.16.0.2,53.0,     225,     678,False,0,-1
2023-07-27 19:42:07.147,UDP,172.16.1.4,172.16.0.2,53.0,     240,     651,False,0,-1
2023-07-27 19:42:07.149,UDP,172.16.1.4,172.16.1.1,53.0,     225,     645,False,0,-1
2023-07-27 19:42:07.172,TCP,172.16.1.4,193.51.224.48,80.0,    2097,    4092,True,0,-1
2023-07-27 19:42:07.173,TCP,172.16.1.4,193.51.224.22,80.0,   28227,   1.5 M,True,0,-1
2023-07-27 19:42:07.195,TCP,172.16.1.4,13.89.179.9,443.0,    9549,   17388,True,0,-1
2023-07-27 19:42:07.289,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,87,2
2023-07-27 19:42:07.395,TCP,172.16.1.4,23.65.202.147,443.0,    4119,   23019,True,0,-1
2023-07-27 19:42:07.508,TCP,172.16.1.4,8.248.237.254,80.0,    1767,    4191,True,0,-1
2023-07-27 19:42:07.554,UDP,172.16.1.4,172.16.0.2,53.0,     240,     429,False,0,-1
2023-07-27 19:42:07.561,TCP,172.16.1.4,209.197.3.8,80.0,   37602,   2.2 M,True,0,-1
2023-07-27 19:42:07.561,TCP,172.16.1.4,23.65.202.147,443.0,    4119,   23019,True,0,-1
2023-07-27 19:42:07.830,TCP,172.16.1.4,8.248.237.254,80.0,    1767,    3234,True,0,-1
2023-07-27 19:42:07.914,UDP,172.16.1.2,172.16.0.2,53.0,     225,     558,False,88,29
2023-07-27 19:42:07.956,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,89,25
2023-07-27 19:42:07.970,UDP,172.16.1.4,172.16.0.2,53.0,     240,     651,False,0,-1
2023-07-27 19:42:07.991,TCP,172.16.1.4,193.51.224.48,80.0,   17166,  881118,True,0,-1
2023-07-27 19:42:07.992,TCP,172.16.1.4,193.51.224.22,80.0,    2088,    3933,True,0,-1
2023-07-27 19:42:08.013,UDP,172.16.1.2,172.16.1.1,53.0,     225,     525,False,54,3
2023-07-27 19:42:08.037,TCP,172.16.1.2,44.235.191.142,443.0,    5634,   14763,True,0,-1
2023-07-27 19:42:08.037,UDP,172.16.1.2,172.16.0.2,53.0,     252,     429,False,0,-1
2023-07-27 19:42:08.040,UDP,172.16.1.2,172.16.0.2,53.0,     252,     540,False,90,17
2023-07-27 19:42:08.358,UDP,172.16.1.2,172.16.0.2,53.0,     219,     444,False,91,29
2023-07-27 19:42:08.464,UDP,172.16.1.2,172.16.1.1,53.0,     219,     411,False,0,-1
2023-07-27 19:42:08.502,TCP,172.16.1.2,192.229.221.95,80.0,    3624,    4902,True,0,-1
2023-07-27 19:42:08.504,UDP,172.16.1.2,172.16.0.2,53.0,     201,     402,False,92,29
2023-07-27 19:42:08.621,TCP,172.16.1.4,13.89.179.9,443.0,   10311,   17040,True,0,-1
2023-07-27 19:42:09.034,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,93,30
2023-07-27 19:42:09.252,UDP,172.16.1.2,172.16.0.2,53.0,     219,     504,False,94,29
2023-07-27 19:42:09.283,TCP,172.16.1.2,34.208.2.63,443.0,    6426,   18846,True,95,41
2023-07-27 19:42:09.284,UDP,172.16.1.2,172.16.0.2,53.0,     204,     381,False,96,29
2023-07-27 19:42:09.613,TCP,172.16.1.4,23.65.202.147,443.0,    4122,   23019,True,0,-1
2023-07-27 19:42:09.690,TCP,172.16.1.2,192.229.221.95,80.0,    3624,    4902,True,0,-1
2023-07-27 19:42:09.713,TCP,172.16.1.4,8.248.237.254,80.0,    1767,    4401,True,0,-1
2023-07-27 19:42:09.751,UDP,172.16.1.2,172.16.0.2,53.0,     249,     516,False,97,29
2023-07-27 19:42:09.761,TCP,172.16.1.4,93.184.221.240,80.0,    1953,    2679,True,0,-1
2023-07-27 19:42:09.841,UDP,172.16.1.2,172.16.1.1,53.0,     249,     483,False,0,-1
2023-07-27 19:42:09.869,TCP,172.16.1.4,93.184.221.240,80.0,    1953,    2679,True,0,-1
2023-07-27 19:42:09.884,TCP,172.16.1.2,34.149.100.209,443.0,    6612,   26559,True,0,-1
2023-07-27 19:42:09.885,UDP,172.16.1.2,172.16.0.2,53.0,     282,     363,False,0,-1
2023-07-27 19:42:09.923,UDP,172.16.1.2,172.16.0.2,53.0,     282,     594,False,0,-1
2023-07-27 19:42:10.042,UDP,172.16.1.2,172.16.0.2,53.0,     180,     510,False,98,29
2023-07-27 19:42:10.046,UDP,172.16.1.2,172.16.0.2,53.0,     183,     321,False,99,29
2023-07-27 19:42:10.050,UDP,172.16.1.2,172.16.0.2,53.0,     243,     462,False,100,29
2023-07-27 19:42:10.105,TCP,172.16.1.2,23.200.86.153,80.0,    5154,    8637,True,0,-1
2023-07-27 19:42:10.105,UDP,172.16.1.2,172.16.0.2,53.0,     201,     330,False,101,29
2023-07-27 19:42:10.132,UDP,172.16.1.2,172.16.0.2,53.0,     201,     402,False,102,29
2023-07-27 19:42:10.175,TCP,172.16.1.4,20.242.39.171,443.0,   17577,   14091,True,0,-1
2023-07-27 19:42:10.189,UDP,172.16.1.2,172.16.1.1,53.0,     183,     288,False,0,-1
2023-07-27 19:42:10.189,UDP,172.16.1.2,172.16.1.1,53.0,     243,     429,False,103,24
2023-07-27 19:42:10.221,TCP,172.16.1.2,34.120.158.37,443.0,    6594,  194028,True,0,-1
2023-07-27 19:42:10.222,UDP,172.16.1.2,172.16.0.2,53.0,     243,     324,False,104,29
2023-07-27 19:42:10.256,UDP,172.16.1.2,172.16.0.2,53.0,     243,     531,False,105,29
2023-07-27 19:42:10.298,UDP,172.16.1.2,172.16.0.2,53.0,     243,     738,False,0,-1
2023-07-27 19:42:10.303,TCP,172.16.1.2,23.200.86.153,80.0,    3621,    5283,True,0,-1
2023-07-27 19:42:10.324,TCP,172.16.1.2,34.160.144.191,443.0,    5586,   35754,True,0,-1
2023-07-27 19:42:10.325,UDP,172.16.1.2,172.16.0.2,53.0,     309,     390,False,0,-1
2023-07-27 19:42:10.361,UDP,172.16.1.2,172.16.0.2,53.0,     216,     444,False,106,29
2023-07-27 19:42:10.396,TCP,172.16.1.2,131.220.250.29,80.0,    3393,    3951,True,0,-1
2023-07-27 19:42:10.397,UDP,172.16.1.2,172.16.0.2,53.0,     186,     267,False,107,29
2023-07-27 19:42:10.399,UDP,172.16.1.2,172.16.0.2,53.0,     186,     381,False,108,29
2023-07-27 19:42:10.400,UDP,172.16.1.2,172.16.0.2,53.0,     243,     462,False,109,29
2023-07-27 19:42:10.404,TCP,172.16.1.2,34.120.158.37,443.0,    5403,   12042,True,0,-1
2023-07-27 19:42:10.477,UDP,172.16.1.2,172.16.1.1,53.0,     216,     411,False,0,-1
2023-07-27 19:42:10.505,TCP,172.16.1.2,34.120.158.37,443.0,    5823,   36660,True,0,-1
2023-07-27 19:42:10.554,TCP,172.16.1.2,131.220.250.29,443.0,   28578,  933612,True,0,-1
2023-07-27 19:42:10.586,TCP,172.16.1.2,34.120.158.37,443.0,    5820,   54006,True,0,-1
2023-07-27 19:42:10.699,UDP,172.16.1.2,172.16.0.2,53.0,     186,     465,False,110,29
2023-07-27 19:42:10.704,TCP,172.16.1.2,34.120.158.37,443.0,   15213,   1.0 M,True,0,-1
2023-07-27 19:42:10.789,TCP,172.16.1.2,104.18.14.101,80.0,    3621,    4944,True,0,-1
2023-07-27 19:42:10.790,UDP,172.16.1.2,172.16.0.2,53.0,     246,     375,False,111,29
2023-07-27 19:42:10.794,UDP,172.16.1.2,172.16.0.2,53.0,     246,     447,False,112,29
2023-07-27 19:42:10.850,TCP,172.16.1.2,34.120.158.37,443.0,   38535,   4.6 M,True,0,-1
2023-07-27 19:42:10.852,TCP,172.16.1.4,13.89.179.9,443.0,   11511,   17526,True,0,-1
2023-07-27 19:42:10.922,UDP,172.16.1.4,172.16.0.2,53.0,     243,     816,False,0,-1
2023-07-27 19:42:10.930,TCP,172.16.1.4,93.184.221.240,80.0,  100995,   6.2 M,True,113,12
2023-07-27 19:42:11.152,TCP,172.16.1.2,131.220.250.29,443.0,   25794,   2.3 M,True,0,-1
2023-07-27 19:42:11.157,TCP,172.16.1.2,131.220.250.29,443.0,    6975,   73176,True,79,14
2023-07-27 19:42:11.161,TCP,172.16.1.2,131.220.250.29,443.0,    9015,  123948,True,79,14
2023-07-27 19:42:11.165,TCP,172.16.1.2,131.220.250.29,443.0,   37761,   2.9 M,True,0,-1
2023-07-27 19:42:11.179,TCP,172.16.1.2,131.220.250.29,443.0,   14265,  415986,True,0,-1
2023-07-27 19:42:11.356,TCP,172.16.1.2,34.120.158.37,443.0,    5403,    5589,True,0,-1
2023-07-27 19:42:11.374,UDP,172.16.1.2,172.16.0.2,53.0,     438,     438,False,0,-1
2023-07-27 19:42:11.465,TCP,172.16.1.2,34.120.158.37,443.0,    5403,    5589,True,114,31
2023-07-27 19:42:11.478,UDP,172.16.1.2,172.16.1.1,53.0,     657,     927,False,0,-1
2023-07-27 19:42:11.622,TCP,172.16.1.2,34.120.158.37,443.0,    5529,   26121,True,0,-1
2023-07-27 19:42:11.629,TCP,172.16.1.3,20.54.110.119,443.0,  104679,   60117,True,0,-1
2023-07-27 19:42:11.696,UDP,172.16.1.2,172.16.0.2,53.0,     210,     291,False,115,29
2023-07-27 19:42:11.718,TCP,172.16.1.2,34.120.158.37,443.0,    5391,    5682,True,114,31
2023-07-27 19:42:11.758,TCP,172.16.1.2,131.220.42.69,443.0,    8412,  228855,True,0,-1
2023-07-27 19:42:11.758,UDP,172.16.1.2,172.16.0.2,53.0,     210,     291,False,116,29
2023-07-27 19:42:11.763,UDP,172.16.1.2,172.16.0.2,53.0,     210,     390,False,117,29
2023-07-27 19:42:11.810,TCP,172.16.1.2,34.120.158.37,443.0,    6645,  235488,True,0,-1
2023-07-27 19:42:11.864,UDP,172.16.1.2,172.16.0.2,53.0,     183,     264,False,118,29
2023-07-27 19:42:11.869,TCP,172.16.1.2,193.174.13.86,80.0,    3654,   10842,True,0,-1
2023-07-27 19:42:11.870,UDP,172.16.1.2,172.16.0.2,53.0,     183,     264,False,119,29
2023-07-27 19:42:11.872,UDP,172.16.1.2,172.16.0.2,53.0,     183,     300,False,120,29
2023-07-27 19:42:11.947,TCP,172.16.1.2,34.120.158.37,443.0,    5403,    5781,True,121,31
2023-07-27 19:42:12.077,TCP,172.16.1.2,34.120.158.37,443.0,    5430,   16488,True,0,-1
2023-07-27 19:42:12.190,UDP,172.16.1.3,172.16.0.2,53.0,     240,     603,False,89,25
2023-07-27 19:42:12.194,TCP,172.16.1.2,34.120.158.37,443.0,    5427,   12504,True,0,-1
2023-07-27 19:42:12.195,TCP,172.16.1.3,23.65.202.147,443.0,    4119,   21480,True,55,18
2023-07-27 19:42:12.212,TCP,172.16.1.4,23.65.202.147,443.0,    4119,   21480,True,0,-1
2023-07-27 19:42:12.286,TCP,172.16.1.2,34.120.158.37,443.0,    5451,    6846,True,0,-1
2023-07-27 19:42:12.311,TCP,172.16.1.4,8.248.237.254,80.0,    1767,    4422,True,0,-1
2023-07-27 19:42:12.318,TCP,172.16.1.3,8.238.69.254,80.0,    1767,    3834,True,86,40
2023-07-27 19:42:12.350,TCP,172.16.1.4,8.250.143.254,80.0,    2106,    4254,True,122,40
2023-07-27 19:42:12.350,TCP,172.16.1.4,8.238.197.126,80.0,   45885,   2.8 M,True,0,-1
2023-07-27 19:42:12.380,UDP,172.16.1.3,172.16.0.2,53.0,     240,     429,False,0,-1
2023-07-27 19:42:12.393,TCP,172.16.1.3,209.197.3.8,80.0,    1956,    2109,True,122,40
2023-07-27 19:42:12.394,TCP,172.16.1.3,23.65.202.147,443.0,    4122,   21480,True,0,-1
2023-07-27 19:42:12.398,TCP,172.16.1.2,34.120.158.37,443.0,    5451,    5955,True,121,31
2023-07-27 19:42:12.405,UDP,172.16.1.2,172.16.0.2,53.0,     432,     432,False,0,-1
2023-07-27 19:42:12.407,UDP,172.16.1.2,172.16.0.2,53.0,     216,     336,False,123,29
2023-07-27 19:42:12.475,TCP,172.16.1.4,23.65.202.147,443.0,    4119,   23019,True,0,-1
2023-07-27 19:42:12.491,TCP,172.16.1.4,13.89.179.9,443.0,    8907,   17508,True,0,-1
2023-07-27 19:42:12.501,UDP,172.16.1.2,172.16.1.1,53.0,     648,    1233,False,0,-1
2023-07-27 19:42:12.513,TCP,172.16.1.2,34.120.158.37,443.0,    5448,    6054,True,124,31
2023-07-27 19:42:12.539,TCP,172.16.1.3,8.238.69.254,80.0,    1767,    3822,True,0,-1
2023-07-27 19:42:12.619,TCP,172.16.1.4,8.248.237.254,80.0,    1767,    4788,True,125,40
2023-07-27 19:42:12.679,TCP,172.16.1.4,8.247.206.126,80.0,    2112,    4146,True,0,-1
2023-07-27 19:42:12.679,TCP,172.16.1.4,8.247.206.254,80.0,    1974,    4002,True,0,-1
2023-07-27 19:42:12.742,TCP,172.16.1.4,8.247.206.254,80.0,   65835,   4.0 M,True,0,-1
2023-07-27 19:42:13.074,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,93,30
2023-07-27 19:42:13.606,TCP,172.16.1.3,20.54.110.119,443.0,  113157,   63873,True,0,-1
2023-07-27 19:42:13.615,TCP,172.16.1.4,13.89.179.9,443.0,   12705,   17577,True,113,12
2023-07-27 19:42:13.695,TCP,172.16.1.3,209.197.3.8,80.0,   10389,  756147,True,0,-1
2023-07-27 19:42:13.700,UDP,172.16.1.3,172.16.0.2,53.0,     243,     816,False,0,-1
2023-07-27 19:42:13.707,TCP,172.16.1.3,93.184.221.240,80.0,   10539,  621861,True,0,-1
2023-07-27 19:42:14.399,TCP,172.16.1.3,20.242.39.171,443.0,   17856,   15063,True,0,-1
2023-07-27 19:42:15.073,TCP,172.16.1.4,23.65.202.147,443.0,    4116,   22941,True,0,-1
2023-07-27 19:42:15.189,TCP,172.16.1.4,13.89.179.9,443.0,   12945,   17577,True,0,-1
2023-07-27 19:42:15.331,TCP,172.16.1.4,8.248.237.254,80.0,    2040,   19374,True,0,-1
2023-07-27 19:42:15.989,TCP,172.16.1.3,23.65.202.147,443.0,    4119,   23019,True,126,18
2023-07-27 19:42:16.097,TCP,172.16.1.3,8.238.69.254,80.0,    1767,    3234,True,125,40
2023-07-27 19:42:16.135,UDP,172.16.1.3,172.16.0.2,53.0,     240,     429,False,93,30
2023-07-27 19:42:16.142,TCP,172.16.1.3,209.197.3.8,80.0,    1962,    2112,True,127,7
2023-07-27 19:42:16.417,TCP,172.16.1.3,23.65.202.147,443.0,    4122,   23019,True,126,18
2023-07-27 19:42:16.526,TCP,172.16.1.3,8.238.69.254,80.0,    1767,    4191,True,127,7
2023-07-27 19:42:16.567,UDP,172.16.1.3,172.16.0.2,53.0,     243,     816,False,0,-1
2023-07-27 19:42:16.574,TCP,172.16.1.3,93.184.221.240,80.0,   26706,   2.2 M,True,128,19
2023-07-27 19:42:17.441,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,87,2
2023-07-27 19:42:18.179,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2544,False,0,-1
2023-07-27 19:42:19.115,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,89,25
2023-07-27 19:42:19.978,TCP,172.16.1.3,209.197.3.8,80.0,   11520,  875922,True,0,-1
2023-07-27 19:42:20.040,TCP,172.16.1.3,23.65.202.147,443.0,    4119,   23019,True,129,18
2023-07-27 19:42:20.160,TCP,172.16.1.3,8.238.69.254,80.0,    1767,    4401,True,130,7
2023-07-27 19:42:20.963,TCP,172.16.1.3,23.65.202.147,443.0,    4119,   23019,True,129,18
2023-07-27 19:42:21.067,TCP,172.16.1.3,8.238.69.254,80.0,    1767,    4401,True,130,7
2023-07-27 19:42:22.432,TCP,172.16.1.3,209.197.3.8,80.0,    1950,    2112,True,0,-1
2023-07-27 19:42:22.464,TCP,172.16.1.3,67.26.19.254,80.0,    2088,    2193,True,131,7
2023-07-27 19:42:22.465,TCP,172.16.1.3,8.238.139.126,80.0,    2088,    2193,True,131,7
2023-07-27 19:42:22.493,TCP,172.16.1.2,172.17.0.2,25.0,    2502,    2406,False,87,2
2023-07-27 19:42:23.308,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2268,False,89,25
2023-07-27 19:42:23.370,TCP,172.16.1.3,209.197.3.8,80.0,   38280,   3.1 M,True,128,19
2023-07-27 19:42:24.180,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,0,-1
2023-07-27 19:42:24.646,TCP,172.16.1.3,8.248.235.254,80.0,    2088,    2193,True,132,7
2023-07-27 19:42:24.648,TCP,172.16.1.3,8.247.205.254,80.0,    2088,    2193,True,132,7
2023-07-27 19:42:25.702,TCP,172.16.1.3,20.242.39.171,443.0,   17487,   14106,True,0,-1
2023-07-27 19:42:26.601,UDP,172.16.1.3,172.16.0.2,53.0,     240,     705,False,0,-1
2023-07-27 19:42:26.609,TCP,172.16.1.3,8.247.206.254,80.0,   17226,   1.4 M,True,133,19
2023-07-27 19:42:26.611,TCP,172.16.1.3,8.238.69.126,80.0,    2118,    4158,True,0,-1
2023-07-27 19:42:27.564,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,134,2
2023-07-27 19:42:28.268,UDP,172.16.1.3,172.16.0.2,53.0,     243,     609,False,89,25
2023-07-27 19:42:28.305,TCP,172.16.1.3,23.217.242.156,443.0,    3504,   21927,True,0,-1
2023-07-27 19:42:28.415,TCP,172.16.1.3,172.17.0.2,25.0,    2502,    2544,False,0,-1
2023-07-27 19:42:29.069,TCP,172.16.1.3,209.197.3.8,80.0,    1962,    2112,True,135,7
2023-07-27 19:42:29.237,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,89,25
2023-07-27 19:42:31.166,TCP,172.16.1.3,209.197.3.8,80.0,   44946,   4.1 M,True,60,21
2023-07-27 19:42:31.356,TCP,172.16.1.3,209.197.3.8,80.0,   36498,   3.2 M,True,133,19
2023-07-27 19:42:32.615,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,134,2
2023-07-27 19:42:33.492,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,136,0
2023-07-27 19:42:34.290,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,136,0
2023-07-27 19:42:35.057,UDP,172.16.1.3,172.16.0.2,53.0,     240,     603,False,136,0
2023-07-27 19:42:35.078,TCP,172.16.1.3,23.65.202.147,443.0,    4122,   23019,True,0,-1
2023-07-27 19:42:35.183,TCP,172.16.1.3,8.238.69.254,80.0,    1767,    5190,True,135,7
2023-07-27 19:42:35.224,TCP,172.16.1.3,93.184.221.240,80.0,    2091,    2679,True,0,-1
2023-07-27 19:42:35.797,TCP,172.16.1.3,23.65.202.147,443.0,    4122,   23019,True,137,18
2023-07-27 19:42:35.932,TCP,172.16.1.3,8.238.69.254,80.0,    1767,    5190,True,138,7
2023-07-27 19:42:36.611,TCP,172.16.1.3,20.242.39.171,443.0,   17487,   14094,True,0,-1
2023-07-27 19:42:37.220,UDP,172.16.1.3,172.16.0.2,53.0,     243,     816,False,0,-1
2023-07-27 19:42:37.227,TCP,172.16.1.3,93.184.221.240,80.0,    2109,    2679,True,138,7
2023-07-27 19:42:37.664,TCP,172.16.1.2,172.17.0.2,25.0,    2502,    2406,False,134,2
2023-07-27 19:42:38.567,UDP,172.16.1.3,172.16.0.2,53.0,     243,     816,False,0,-1
2023-07-27 19:42:38.580,TCP,172.16.1.3,93.184.221.240,80.0,   30642,   2.7 M,True,0,-1
2023-07-27 19:42:38.586,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,136,0
2023-07-27 19:42:39.359,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,136,0
